dataset,n_subjects,n_records,n_tasks,modality of exp,type of exp,Type Subject,duration_hours_total,size_bytes,size,source,dataset_title,record_modality,nchans_set,sampling_freqs,license,doi,nemar_citation_count
ds007477,18,36,1,,,,0.0,9384,9.2 KB,openneuro,TimeSeries BIDS converted,fnirs,"[{""val"": 1, ""count"": 36}]","[{""val"": 10.0, ""count"": 36}]",CC0,doi:10.18112/openneuro.ds007477.v1.0.1,
ds007521,23,46,1,,,,0.0,31115320529,29.0 GB,openneuro,The effect of hunger and state preferences on the neural processing of food images,eeg,"[{""val"": 64, ""count"": 46}]","[{""val"": 100.0, ""count"": 46}]",CC0,doi:10.18112/openneuro.ds007521.v1.0.1,
ds007523,58,579,1,,,,0.0,477619624392,444.8 GB,openneuro,LPP MEG Listen,meg,"[{""val"": 346, ""count"": 484}, {""val"": 404, ""count"": 9}, {""val"": 400, ""count"": 9}, {""val"": 329, ""count"": 9}, {""val"": 343, ""count"": 9}, {""val"": 321, ""count"": 1}]","[{""val"": 1000.0, ""count"": 521}]",CC0,doi:10.18112/openneuro.ds007523.v1.0.0,
ds007524,50,500,1,,,,0.0,320573795930,298.6 GB,openneuro,LittlePrince_MEG_French_Read_Pallier2025,meg,"[{""val"": 346, ""count"": 414}, {""val"": 339, ""count"": 27}, {""val"": 338, ""count"": 9}]","[{""val"": 1000.0, ""count"": 450}]",CC0,doi:10.18112/openneuro.ds007524.v1.0.1,
ds007526,144,277,2,,,,0.0,4578749719,4.3 GB,openneuro,PD-EEG: Resting-State & Walking EEG in Parkinson's Disease,eeg,"[{""val"": 65, ""count"": 277}]","[{""val"": 250.0, ""count"": 277}]",CC0,doi:10.18112/openneuro.ds007526.v1.0.0,
ds007554,30,1034,7,,,,0.0,4515882153,4.2 GB,openneuro,Multimodal dataset from the CMx7-MM Experiment,"eeg, fnirs","[{""val"": 32, ""count"": 1034}]","[{""val"": 10.0, ""count"": 519}, {""val"": 250.002243692634, ""count"": 26}, {""val"": 250.00227279699027, ""count"": 13}, {""val"": 250.00027916425347, ""count"": 12}, {""val"": 250.00220003611236, ""count"": 12}, {""val"": 250.0003082681523, ""count"": 10}, {""val"": 250.00206906663882, ""count"": 7}, {""val"": 250.0003344161922, ""count"": 7}, {""val"": 250.0022582448113, ""count"": 7}, {""val"": 249.99969708769964, ""count"": 7}, {""val"": 250.00079612894984, ""count"": 7}, {""val"": 250.0003892134066, ""count"": 7}, {""val"": 250.0009023984434, ""count"": 7}, {""val"": 249.9997989509009, ""count"": 7}, {""val"": 250.0001952063645, ""count"": 7}, {""val"": 250.0004683397171, ""count"": 7}, {""val"": 250.0001184960745, ""count"": 7}, {""val"": 250.00098976743945, ""count"": 7}, {""val"": 250.00004633330667, ""count"": 7}, {""val"": 250.00197788831903, ""count"": 7}, {""val"": 250.00085794657687, ""count"": 7}, {""val"": 250.00092087268928, ""count"": 7}, {""val"": 250.0006918490773, ""count"": 7}, {""val"": 250.00020640453602, ""count"": 7}, {""val"": 250.0009635339967, ""count"": 7}, {""val"": 249.99990081418517, ""count"": 7}, {""val"": 249.99995902181342, ""count"": 7}, {""val"": 250.00038784916032, ""count"": 7}, {""val"": 250.00028848659534, ""count"": 7}, {""val"": 250.0007861528667, ""count"": 7}, {""val"": 250.0003228201043, ""count"": 7}, {""val"": 249.99991536608968, ""count"": 7}, {""val"": 250.00119525819466, ""count"": 7}, {""val"": 250.00208361879578, ""count"": 7}, {""val"": 249.99972619146294, ""count"": 7}, {""val"": 250.00217093177304, ""count"": 7}, {""val"": 250.00094787351506, ""count"": 6}, {""val"": 250.0020981709544, ""count"": 6}, {""val"": 249.99996084080226, ""count"": 6}, {""val"": 250.00055565156606, ""count"": 6}, {""val"": 250.0004374167852, ""count"": 6}, {""val"": 250.00064410035029, ""count"": 6}, {""val"": 250.00228734917093, ""count"": 6}, {""val"": 250.00205451448358, ""count"": 6}, {""val"": 250.00056292755625, ""count"": 6}, {""val"": 250.0006486478473, ""count"": 6}, {""val"": 250.00001813896364, ""count"": 6}, {""val"": 250.00026461230658, ""count"": 6}, {""val"": 250.00067934345654, ""count"": 6}, {""val"": 250.0002209564761, ""count"": 6}, {""val"": 250.00218548394184, ""count"": 6}, {""val"": 250.00074721488596, ""count"": 6}, {""val"": 250.00023550841792, ""count"": 6}, {""val"": 250.00157429431061, ""count"": 6}, {""val"": 250.0001383628698, ""count"": 6}, {""val"": 250.00057674056998, ""count"": 6}, {""val"": 250.0009258749471, ""count"": 6}, {""val"": 250.00077165770458, ""count"": 6}, {""val"": 250.00231645353733, ""count"": 6}, {""val"": 250.0006891205781, ""count"": 6}, {""val"": 250.00080547975216, ""count"": 6}, {""val"": 250.0004249680335, ""count"": 6}, {""val"": 250.00278212432153, ""count"": 6}, {""val"": 250.00195992551573, ""count"": 6}, {""val"": 250.0008785240374, ""count"": 5}, {""val"": 250.00310227399197, ""count"": 5}, {""val"": 250.00043923578096, ""count"": 5}, {""val"": 250.00045378774817, ""count"": 5}, {""val"": 250.00042468381545, ""count"": 5}, {""val"": 250.00072163519718, ""count"": 5}, {""val"": 250.00041013185162, ""count"": 5}, {""val"": 249.99993719394965, ""count"": 4}, {""val"": 250.00224414738952, ""count"": 4}, {""val"": 250.0004295723662, ""count"": 3}, {""val"": 250.00074846544865, ""count"": 3}, {""val"": 249.99984988253266, ""count"": 3}, {""val"": 249.99994446990382, ""count"": 3}, {""val"": 250.0005021616826, ""count"": 3}, {""val"": 250.00218593869715, ""count"": 2}, {""val"": 250.00059930751343, ""count"": 2}, {""val"": 250.00041146767637, ""count"": 2}]",CC0,doi:10.18112/openneuro.ds007554.v1.0.0,
ds007558,67,121,1,,,,0.0,719738454,686.4 MB,openneuro,EEG Pre/Post Intervention Dataset,eeg,"[{""val"": 19, ""count"": 106}, {""val"": 21, ""count"": 13}, {""val"": 20, ""count"": 2}]","[{""val"": 200.0, ""count"": 121}]",CC0,doi:10.18112/openneuro.ds007558.v1.0.0,
ds007591,3,21,3,,,,0.0,1737849881,1.6 GB,openneuro,Delineating neural contributions to EEG-based speech decoding,eeg,"[{""val"": 139, ""count"": 21}]","[{""val"": 256.0, ""count"": 21}]",CC0,doi:10.18112/openneuro.ds007591.v1.0.1,
ds007602,3,113,1,,,,0.0,53309491557,49.6 GB,openneuro,EEG-Speech Brain Decoding Dataset,eeg,"[{""val"": 134, ""count"": 113}]","[{""val"": 1200.0, ""count"": 113}]",CC0,doi:10.18112/openneuro.ds007602.v1.0.1,
ds007609,51,51,1,,,,0.0,7528851369,7.0 GB,openneuro,Resting-State EEG and Trait Anxiety,eeg,"[{""val"": 256, ""count"": 51}]","[{""val"": 500.0, ""count"": 51}]",CC0,doi:10.18112/openneuro.ds007609.v1.0.0,
ds007615,69,192,2,,,,0.0,37200493446,34.6 GB,openneuro,LDAEP and resting-state EEG in healthy women,eeg,"[{""val"": 68, ""count"": 192}]","[{""val"": 2048.0, ""count"": 192}]",CC0,doi:10.18112/openneuro.ds007615.v1.0.0,
nm000103,447,3522,10,Unknown,Unknown,Development,0.0,268707751031,250.3 GB,nemar,Healthy Brain Network EEG - Not for Commercial Use,eeg,"[{""val"": 129, ""count"": 3522}]","[{""val"": 500.0, ""count"": 3522}]",CC-BY-NC-SA 4.0,10.82901/nemar.nm000103,
nm000104,108,1136,1,Visual,Motor,Healthy,0.0,422233689,402.7 MB,nemar,emg2qwerty: A Large Dataset with Baselines for Touch Typing using Surface Electromyography,emg,"[{""val"": 32, ""count"": 1136}]","[{""val"": 2000.0, ""count"": 1136}]",CC-BY-NC-SA-4.0,10.82901/nemar.nm000104,
nm000105,100,100,1,Visual,Motor,Healthy,0.0,6950986,6.6 MB,nemar,FRL Discrete Gestures: Hand Gesture Recognition from Surface Electromyography,emg,"[{""val"": 16, ""count"": 100}]","[{""val"": 2000.0, ""count"": 100}]",CC-BY-NC 4.0,10.82901/nemar.nm000105,
nm000106,100,807,1,Visual,Motor,Healthy,0.0,11815741,11.3 MB,nemar,FRL Handwriting: Handwriting Decoding from Surface Electromyography,emg,"[{""val"": 16, ""count"": 807}]","[{""val"": 2000.0, ""count"": 807}]",CC-BY-NC 4.0,10.82901/nemar.nm000106,
nm000107,100,182,1,Visual,Motor,Healthy,0.0,1269214,1.2 MB,nemar,FRL Wrist Control: Wrist Movement Decoding from Surface Electromyography,emg,"[{""val"": 16, ""count"": 182}]","[{""val"": 2000.0, ""count"": 182}]",CC-BY-NC 4.0,10.82901/nemar.nm000107,
nm000108,20,1514,38,,,,0.0,116163611127,108.2 GB,nemar,HySER: High-Density Surface Electromyogram Recordings,emg,"[{""val"": 256, ""count"": 1514}]",[],ODC-By-1.0,10.82901/nemar.nm000108,
nm000109,36,72,2,,,,0.0,311233,303.9 KB,nemar,EEG During Mental Arithmetic Tasks,eeg,"[{""val"": 21, ""count"": 72}]","[{""val"": 500.0, ""count"": 72}]",ODC-By-1.0,10.82901/nemar.nm000109,
nm000110,24,686,1,,,,0.0,2460114,2.3 MB,nemar,CHB-MIT,eeg,"[{""val"": 23, ""count"": 306}, {""val"": 28, ""count"": 259}, {""val"": 38, ""count"": 39}, {""val"": 22, ""count"": 36}, {""val"": 24, ""count"": 30}, {""val"": 29, ""count"": 14}, {""val"": 25, ""count"": 1}, {""val"": 31, ""count"": 1}]","[{""val"": 256.0, ""count"": 686}]",ODC-By-1.0,10.82901/nemar.nm000110,
nm000112,123,123,1,,,,0.0,2916134,2.8 MB,nemar,FACED - Finer-grained Affective Computing EEG Dataset,eeg,"[{""val"": 32, ""count"": 123}]","[{""val"": 1000.0, ""count"": 68}, {""val"": 250.0, ""count"": 55}]",CC-BY-4.0,10.82901/nemar.nm000112,
nm000113,15,45,1,,,,0.0,632927,618.1 KB,nemar,"2020 BCI competition, track 3",eeg,"[{""val"": 64, ""count"": 45}]","[{""val"": 256.0, ""count"": 45}]",CC-BY-4.0,10.82901/nemar.nm000113,
nm000114,64,181,3,,,,0.0,637463,622.5 KB,nemar,MDD Patients and Healthy Controls EEG Data,eeg,"[{""val"": 22, ""count"": 112}, {""val"": 20, ""count"": 69}]","[{""val"": 256.0, ""count"": 181}]",CC-BY-4.0,10.82901/nemar.nm000114,
nm000115,4,24,1,,,,0.0,159443901,152.1 MB,nemar,Zhou2016,eeg,"[{""val"": 14, ""count"": 24}]","[{""val"": 250.0, ""count"": 24}]",CC-BY-4.0,10.82901/nemar.nm000115,
nm000118,9,9,1,,,,0.0,63625223,60.7 MB,nemar,Nakanishi2015 – SSVEP Nakanishi 2015 dataset,eeg,"[{""val"": 8, ""count"": 9}]","[{""val"": 256.0, ""count"": 9}]",Unknown,,
nm000119,11,47,1,,,,0.0,5746494461,5.4 GB,nemar,Oikonomou2016 – SSVEP MAMEM 1 dataset,eeg,"[{""val"": 256, ""count"": 47}]","[{""val"": 250.0, ""count"": 47}]",ODC-By-1.0,,
nm000120,11,55,1,,,,0.0,4721094589,4.4 GB,nemar,Oikonomou2016 – SSVEP MAMEM 2 dataset,eeg,"[{""val"": 256, ""count"": 55}]","[{""val"": 250.0, ""count"": 55}]",ODC-By-1.0,,
nm000121,11,110,1,,,,0.0,121130259,115.5 MB,nemar,Oikonomou2016 – SSVEP MAMEM 3 dataset,eeg,"[{""val"": 14, ""count"": 110}]","[{""val"": 128.0, ""count"": 110}]",ODC-By-1.0,,
nm000122,12,12,1,,,,0.0,772984912,737.2 MB,nemar,Chen2017 – Single-flicker online SSVEP BCI dataset,eeg,"[{""val"": 32, ""count"": 12}]","[{""val"": 512.0, ""count"": 12}]",CC BY 4.0,,
nm000123,12,30,1,,,,0.0,77085937,73.5 MB,nemar,Kalunga2016 – SSVEP Exo dataset,eeg,"[{""val"": 8, ""count"": 30}]","[{""val"": 256.0, ""count"": 30}]",CC-BY-4.0,,
nm000124,24,48,1,,,,0.0,18292714991,17.0 GB,nemar,Han2024 – SSVEP fatigue dataset with two frequency paradigms,eeg,"[{""val"": 64, ""count"": 48}]","[{""val"": 1000.0, ""count"": 48}]",CC BY 4.0,,
nm000125,23,85,1,,,,0.0,1402901641,1.3 GB,nemar,Lee2021 – SSVEP paradigm of the Mobile BCI dataset,eeg,"[{""val"": 73, ""count"": 84}, {""val"": 46, ""count"": 1}]","[{""val"": 100.0, ""count"": 85}]",CC BY 4.0,,
nm000126,34,34,1,,,,0.0,3346561181,3.1 GB,nemar,Wang2016 – SSVEP Wang 2016 dataset,eeg,"[{""val"": 64, ""count"": 34}]","[{""val"": 250.0, ""count"": 34}]",CC-BY-4.0,,
nm000127,40,240,1,,,,0.0,8663423618,8.1 GB,nemar,Kim2025 – 40-class beta-range SSVEP speller dataset,eeg,"[{""val"": 31, ""count"": 240}]","[{""val"": 1024.0, ""count"": 240}]",CC BY 4.0,,
nm000128,59,59,1,,,,0.0,411009306,392.0 MB,nemar,Dong2023 – 59-subject 40-class SSVEP dataset,eeg,"[{""val"": 8, ""count"": 59}]","[{""val"": 250.0, ""count"": 59}]",CC BY-NC 4.0,,
nm000129,70,70,1,,,,0.0,3007515297,2.8 GB,nemar,Liu2020 – BETA SSVEP benchmark dataset,eeg,"[{""val"": 64, ""count"": 70}]","[{""val"": 250.0, ""count"": 70}]",Non-commercial research use,,
nm000130,100,700,1,,,,0.0,18640200453,17.4 GB,nemar,Liu2022 – eldBETA SSVEP benchmark dataset for elderly population,eeg,"[{""val"": 64, ""count"": 700}]","[{""val"": 1000.0, ""count"": 700}]",CC BY 4.0,,
nm000131,8,22,1,,,,0.0,2752360853,2.6 GB,nemar,Wang2021 – Combined SSVEP dataset with single stimulus location for two inputs,eeg,"[{""val"": 31, ""count"": 22}]","[{""val"": 1000.0, ""count"": 22}]",CC BY 4.0,,
nm000132,40,240,6,,,,0.0,18809442511,17.5 GB,nemar,ERP CORE,eeg,"[{""val"": 33, ""count"": 240}]","[{""val"": 1024.0, ""count"": 240}]",CC-BY-4.0,10.82901/nemar.nm000132,
nm000133,8,13,1,,,,0.0,8146888991,7.6 GB,nemar,Alljoined1,eeg,"[{""val"": 64, ""count"": 13}]","[{""val"": 512.0, ""count"": 13}]",CC-BY-NC-ND-4.0,10.82901/nemar.nm000133,
nm000134,20,1525,1,,,,0.0,8802143012,8.2 GB,nemar,Alljoined-1.6M,eeg,"[{""val"": 32, ""count"": 1525}]","[{""val"": 256.0, ""count"": 1525}]",CC-BY-NC-ND-4.0,10.82901/nemar.nm000134,
nm000135,1,5,1,,,,0.0,163166,159.3 KB,nemar,BNCI 2014-004 Motor Imagery dataset,eeg,"[{""val"": 3, ""count"": 5}]","[{""val"": 250.0, ""count"": 5}]",CC-BY-ND-4.0,,
nm000136,31,63,1,,,,0.0,2777757,2.6 MB,nemar,GuttmannFlury2025-P300,eeg,"[{""val"": 65, ""count"": 63}]","[{""val"": 1000.0, ""count"": 63}]",CC0,doi:10.1038/s41597-025-04861-9,
nm000137,7,17,1,,,,0.0,653703701,623.4 MB,nemar,"Classical motor imagery dataset with left hand, right hand, and rest",eeg,"[{""val"": 19, ""count"": 17}]","[{""val"": 200.0, ""count"": 17}]",CC-BY-4.0,,
nm000138,8,8,1,,,,0.0,104556459,99.7 MB,nemar,Alex Motor Imagery dataset,eeg,"[{""val"": 16, ""count"": 8}]","[{""val"": 512.0, ""count"": 8}]",CC-BY-SA-4.0,,
nm000139,9,108,1,,,,0.0,705462224,672.8 MB,nemar,BNCI 2014-001 Motor Imagery dataset,eeg,"[{""val"": 22, ""count"": 108}]","[{""val"": 250.0, ""count"": 108}]",CC-BY-ND-4.0,,
nm000140,12,28,1,,,,0.0,1212919293,1.1 GB,nemar,BNCI 2015-001 Motor Imagery dataset,eeg,"[{""val"": 13, ""count"": 28}]","[{""val"": 512.0, ""count"": 28}]",CC-BY-NC-ND-4.0,,
nm000141,14,14,1,,,,0.0,599428856,571.7 MB,nemar,Motor execution dataset from Wairagkar et al 2018,eeg,"[{""val"": 19, ""count"": 14}]","[{""val"": 1024.0, ""count"": 14}]",CC-BY-4.0,,
nm000142,6,13,1,,,,0.0,324340,316.7 KB,nemar,Ear-EEG motor execution dataset from Wu et al 2020,eeg,"[{""val"": 122, ""count"": 13}]","[{""val"": 1000.0, ""count"": 13}]",CC-BY-4.0,,
nm000143,5,5,1,,,,0.0,215752,210.7 KB,nemar,BNCI2003_IVa Motor Imagery dataset,eeg,"[{""val"": 118, ""count"": 5}]","[{""val"": 100.0, ""count"": 5}]",CC-BY-4.0,,
nm000144,9,18,1,,,,0.0,485893,474.5 KB,nemar,BNCI 2015-004 Mental tasks dataset,eeg,"[{""val"": 30, ""count"": 18}]","[{""val"": 256.0, ""count"": 18}]",CC-BY-NC-ND-4.0,,
nm000145,10,10,1,,,,0.0,443269,432.9 KB,nemar,Munich Motor Imagery dataset,eeg,"[{""val"": 128, ""count"": 10}]","[{""val"": 500.0, ""count"": 10}]",CC-BY-4.0,,
nm000146,10,10,1,,,,0.0,461288,450.5 KB,nemar,Motor Imagery dataset from Weibo et al 2014,eeg,"[{""val"": 60, ""count"": 10}]","[{""val"": 200.0, ""count"": 10}]",CC0-1.0,,
nm000147,22,120,1,,,,0.0,2827792,2.7 MB,nemar,RomaniBF2025ERP,eeg,"[{""val"": 8, ""count"": 120}]","[{""val"": 250.0, ""count"": 120}]",CC-BY-4.0,doi:10.48550/arXiv.2510.10169,
nm000148,30,60,1,,,,0.0,681257,665.3 KB,nemar,Motor imagery BCI dataset with pupillometry augmentation,eeg,"[{""val"": 32, ""count"": 60}]","[{""val"": 512.0, ""count"": 60}]",CC0 1.0,,
nm000149,10,90,1,,,,0.0,1154075,1.1 MB,nemar,BNCI 2019-001 Motor Imagery dataset for Spinal Cord Injury patients,eeg,"[{""val"": 61, ""count"": 90}]","[{""val"": 256.0, ""count"": 90}]",CC-BY-4.0,,
nm000151,12,46,1,,,,0.0,743649,726.2 KB,nemar,Motor imagery dataset for three imaginary states of the same upper extremity,eeg,"[{""val"": 32, ""count"": 46}]","[{""val"": 1000.0, ""count"": 46}]",CC0-1.0,,
nm000152,12,180,1,,,,0.0,1387791,1.3 MB,nemar,Upper-limb elbow-centered motor imagery dataset (10 classes),eeg,"[{""val"": 17, ""count"": 180}]","[{""val"": 1000.0, ""count"": 180}]",CC BY 4.0,,
nm000156,37,98,1,,,,0.0,1259306,1.2 MB,nemar,Hybrid EEG-fNIRS MI dataset for ICH from Shi et al 2025,eeg,"[{""val"": 32, ""count"": 98}]","[{""val"": 256.0, ""count"": 98}]",CC-BY-NC-ND-4.0,,
nm000158,50,50,1,,,,0.0,849472,829.6 KB,nemar,Dataset [1]_ from the study on motor imagery [2]_,eeg,"[{""val"": 29, ""count"": 50}]","[{""val"": 500.0, ""count"": 50}]",CC-BY-4.0,,
nm000160,18,141,1,,,,0.0,1654762,1.6 MB,nemar,Multi-joint upper-limb MI dataset from Yi et al. 2025,eeg,"[{""val"": 62, ""count"": 141}]","[{""val"": 1000.0, ""count"": 141}]",CC-BY-NC-ND-4.0,,
nm000161,20,40,1,,,,0.0,1184363,1.1 MB,nemar,BNCI 2024-001 Handwritten Character Classification dataset,eeg,"[{""val"": 60, ""count"": 40}]","[{""val"": 500.0, ""count"": 40}]",CC-BY-4.0,,
nm000162,20,20,1,,,,0.0,1413952,1.3 MB,nemar,BNCI 2025-001 Motor Kinematics Reaching dataset,eeg,"[{""val"": 67, ""count"": 20}]","[{""val"": 500.0, ""count"": 20}]",CC-BY-4.0,,
nm000163,12,12,1,,,,0.0,2558515,2.4 MB,nemar,c-VEP and Burst-VEP dataset from Castillos et al. (2023),eeg,"[{""val"": 32, ""count"": 12}]","[{""val"": 500.0, ""count"": 12}]",CC-BY-4.0,,
nm000167,25,375,1,,,,0.0,6216552,5.9 MB,nemar,Motor imagery dataset from Ma et al. 2020,eeg,"[{""val"": 64, ""count"": 225}, {""val"": 62, ""count"": 150}]","[{""val"": 1000.0, ""count"": 375}]",CC-BY-4.0,,
nm000168,6,120,1,,,,0.0,2237850,2.1 MB,nemar,BNCI 2015-013 Error-Related Potentials dataset,eeg,"[{""val"": 64, ""count"": 120}]","[{""val"": 512.0, ""count"": 120}]",CC-BY-NC-ND-4.0,,
nm000169,8,8,1,,,,0.0,1248022,1.2 MB,nemar,BNCI 2014-008 P300 dataset (ALS patients),eeg,"[{""val"": 8, ""count"": 8}]","[{""val"": 256.0, ""count"": 8}]",CC-BY-NC-ND-4.0,,
nm000170,10,90,1,,,,0.0,1315629,1.3 MB,nemar,BNCI 2025-002 Continuous 2D Trajectory Decoding dataset,eeg,"[{""val"": 60, ""count"": 90}]","[{""val"": 200.0, ""count"": 90}]",CC-BY-4.0,,
nm000171,14,112,1,,,,0.0,839441,819.8 KB,nemar,BNCI 2014-002 Motor Imagery dataset,eeg,"[{""val"": 15, ""count"": 112}]","[{""val"": 512.0, ""count"": 112}]",CC-BY-ND-4.0,,
nm000172,14,28,1,,,,0.0,1141620,1.1 MB,nemar,High-gamma dataset described in Schirrmeister et al. 2017,eeg,"[{""val"": 128, ""count"": 28}]","[{""val"": 500.0, ""count"": 28}]",CC-BY-4.0,,
nm000173,15,300,1,,,,0.0,3643834,3.5 MB,nemar,Motor Imagery ataset from Ofner et al 2017,eeg,"[{""val"": 61, ""count"": 300}]","[{""val"": 512.0, ""count"": 300}]",CC-BY-4.0,,
nm000176,5,128,1,,,,0.0,3036912,2.9 MB,nemar,"BigP3BCI Study K — 9x8 adaptive/checkerboard, 2 sessions (5 healthy subjects)",eeg,"[{""val"": 16, ""count"": 128}]","[{""val"": 256.0, ""count"": 128}]",CC-BY-4.0,,
nm000186,8,88,1,,,,0.0,1977717,1.9 MB,nemar,BigP3BCI Study E — 6x6 checkerboard (8 healthy subjects),eeg,"[{""val"": 16, ""count"": 88}]","[{""val"": 256.0, ""count"": 88}]",CC-BY-4.0,,
nm000187,8,160,1,,,,0.0,3893682,3.7 MB,nemar,BigP3BCI Study N — 9x8 dry/wet electrode comparison (8 ALS subjects),eeg,"[{""val"": 16, ""count"": 160}]","[{""val"": 256.0, ""count"": 160}]",CC-BY-4.0,,
nm000188,10,30,1,,,,0.0,930783,909.0 KB,nemar,BNCI 2014-009 P300 dataset,eeg,"[{""val"": 16, ""count"": 30}]","[{""val"": 256.0, ""count"": 30}]",CC-BY-NC-ND-4.0,,
nm000189,10,20,1,,,,0.0,1146821,1.1 MB,nemar,BNCI 2015-003 P300 dataset,eeg,"[{""val"": 8, ""count"": 20}]","[{""val"": 256.0, ""count"": 20}]",CC-BY-NC-ND-4.0,,
nm000190,10,20,1,,,,0.0,5253455,5.0 MB,nemar,BNCI 2015-012 PASS2D P300 dataset,eeg,"[{""val"": 63, ""count"": 20}]","[{""val"": 250.0, ""count"": 20}]",CC-BY-NC-ND-4.0,,
nm000191,10,270,1,,,,0.0,6068172,5.8 MB,nemar,"BigP3BCI Study F — 6x6 multi-paradigm, 3 sessions (10 healthy subjects)",eeg,"[{""val"": 16, ""count"": 270}]","[{""val"": 256.0, ""count"": 270}]",CC-BY-4.0,,
nm000192,11,11,1,,,,0.0,1020565,996.6 KB,nemar,BNCI 2015-006 Music BCI dataset,eeg,"[{""val"": 64, ""count"": 11}]","[{""val"": 200.0, ""count"": 11}]",CC-BY-NC-ND-4.0,,
nm000193,11,66,1,,,,0.0,1246832,1.2 MB,nemar,Class for Kojima2024A dataset management. P300 dataset,eeg,"[{""val"": 64, ""count"": 66}]","[{""val"": 1000.0, ""count"": 66}]",CC0-1.0,,
nm000194,12,24,1,,,,0.0,9020963,8.6 MB,nemar,BNCI 2015-010 RSVP P300 dataset,eeg,"[{""val"": 63, ""count"": 22}, {""val"": 61, ""count"": 2}]","[{""val"": 200.0, ""count"": 24}]",CC-BY-NC-ND-4.0,,
nm000195,12,360,1,,,,0.0,11341293,10.8 MB,nemar,Mixture of LLP and EM for a visual matrix speller (ERP) dataset from,eeg,"[{""val"": 31, ""count"": 360}]","[{""val"": 1000.0, ""count"": 360}]",CC-BY-4.0,,
nm000196,12,36,1,,,,0.0,27993332,26.7 MB,nemar,c-VEP dataset from Thielen et al. (2015),eeg,"[{""val"": 64, ""count"": 36}]","[{""val"": 2048.0, ""count"": 36}]",CC0-1.0,,
nm000197,21,420,1,,,,0.0,9177019,8.8 MB,nemar,BigP3BCI Study M — 9x8 adaptive/checkerboard (21 ALS subjects),eeg,"[{""val"": 16, ""count"": 420}]","[{""val"": 256.0, ""count"": 420}]",CC-BY-4.0,,
nm000198,13,26,1,,,,0.0,3814128,3.6 MB,nemar,BNCI 2015-008 Center Speller P300 dataset,eeg,"[{""val"": 63, ""count"": 26}]","[{""val"": 250.0, ""count"": 26}]",CC-BY-NC-ND-4.0,,
nm000199,13,342,1,,,,0.0,10789986,10.3 MB,nemar,Learning from label proportions for a visual matrix speller (ERP),eeg,"[{""val"": 31, ""count"": 342}]","[{""val"": 1000.0, ""count"": 342}]",CC-BY-4.0,,
nm000200,13,265,1,,,,0.0,5992201,5.7 MB,nemar,BigP3BCI Study I — 9x8 checkerboard/performance-based (13 healthy subjects),eeg,"[{""val"": 16, ""count"": 265}]","[{""val"": 256.0, ""count"": 265}]",CC-BY-4.0,,
nm000201,24,113,1,,,,0.0,2215013,2.1 MB,nemar,ERP paradigm of the Mobile BCI dataset,eeg,"[{""val"": 48, ""count"": 108}, {""val"": 73, ""count"": 5}]","[{""val"": 500.0, ""count"": 108}, {""val"": 100.0, ""count"": 5}]",CC BY 4.0,,
nm000202,25,25,1,,,,0.0,1067972,1.0 MB,nemar,"P300 dataset BI2012 from a ""Brain Invaders"" experiment",eeg,"[{""val"": 16, ""count"": 25}]","[{""val"": 128.0, ""count"": 25}]",CC-BY-4.0,,
